trial_id,initial_side,outcome,q0,distance_from_separatrix,damage_fraction_requested,damage_fraction_realized,correction_rate,coupling,memory_rate,memory_noise,process_noise,correction_heterogeneity_cv,correction_map_mean,correction_map_sd,correction_map_min,correction_map_max,target_separation_scale,target_overlap_sd,target_overlap_offset,outcome_target_selector,scenario,scenario_seed,forward_model,separation_scale
149,0,1,0.48399607387653326,0.016003926123466763,0.29153118850536147,0.2952755905511811,0.6745708280356595,0.17828992967739876,2.120800483570157,0.17278606239622735,0.007267136534509357,0.11582713464047925,0.6730345078377504,0.07577641104502199,0.4663003364659683,0.9240757935585237,0.65,0.18,0.35787124531581216,1.0,target_scale_0.65,20460721,linear_isotropic,0.65
150,1,0,0.5118461508754313,0.011846150875431267,0.3867331440031303,0.40551181102362205,0.8825975077330346,0.23964065761518882,1.746876375931047,0.28392278961893824,0.0059870017863755745,0.15915758397431706,0.884911363970032,0.138778295746076,0.4833679063633594,1.3732600241478021,0.65,0.18,0.011979145129458168,0.18697914512945815,target_scale_0.65,20460721,linear_isotropic,0.65
151,1,0,0.507249863966074,0.007249863966073971,0.26285471534423926,0.2677165354330709,1.0784793154568528,0.10823268627761251,1.575842881398652,0.16460947648103016,0.00858441018460281,0.2013908349043235,1.0786860910991731,0.21418872316937201,0.4287286022083409,1.8487341157753125,0.65,0.18,-0.1382140486716437,0.0367859513283563,target_scale_0.65,20460721,linear_isotropic,0.65
152,1,1,0.679083232103056,0.17908323210305604,0.4769186615707651,0.5,1.023473670770067,0.09901965441746366,1.7562886249167562,0.21181444057352897,0.007688251633239953,0.12139052390206215,1.026412669327241,0.1255092449223538,0.5933502517674688,1.415612974413071,0.65,0.18,0.04464569060374119,0.8696456906037412,target_scale_0.65,20460721,linear_isotropic,0.65
153,0,0,0.4395315449808116,0.06046845501918842,0.43804482021249846,0.468503937007874,0.8791944747518774,0.11771620185383153,2.0061562535737956,0.2073815062948273,0.0035409936923183893,0.10411094434729658,0.8749883912616033,0.09148441454235964,0.606127539385071,1.1563125401740615,0.65,0.18,-0.09110253830131694,0.08389746169868305,target_scale_0.65,20460721,linear_isotropic,0.65
154,0,0,0.47850109065314556,0.02149890934685447,0.3344128425968971,0.35039370078740156,0.7854034123004863,0.07046261276341594,2.9997611970880937,0.1637602202962433,0.011296451668666708,0.1127530716396079,0.7850211651846963,0.0900956482044165,0.5365507313986037,1.073510900968862,0.65,0.18,-0.3173100165395024,0.0,target_scale_0.65,20460721,linear_isotropic,0.65
155,0,0,0.48885268838206175,0.011147311617938244,0.3922622710072427,0.40551181102362205,0.7578447939303459,0.181671514526946,2.9674628484849968,0.22185303095005993,0.010535125307598064,0.1277026477782654,0.7639341910578503,0.1017819094593608,0.32598773915756657,1.035328301239066,0.65,0.18,-0.12734941510669623,0.04765058489330376,target_scale_0.65,20460721,linear_isotropic,0.65
156,1,1,0.6430352697977646,0.14303526979776465,0.4454699530433139,0.468503937007874,0.7133079017359902,0.14105221675413487,2.9073479488518386,0.17484868484852367,0.004565726167552348,0.13624673517372918,0.716129093063146,0.09886318703369561,0.42779440414159725,1.0329131175116462,0.65,0.18,-0.10442410498644004,0.7205758950135599,target_scale_0.65,20460721,linear_isotropic,0.65
157,1,1,0.6710610579053764,0.1710610579053764,0.5347062800587071,0.562992125984252,0.9931563661332488,0.21576938700696036,1.6955814836599363,0.2809308598058485,0.009055284898820412,0.19418402155400066,0.9763028959793898,0.1836998486105369,0.3762249705010194,1.610284252897923,0.65,0.18,-0.011510536323248737,0.8134894636767512,target_scale_0.65,20460721,linear_isotropic,0.65
158,1,1,0.549401862564151,0.04940186256415102,0.24863794348332627,0.2677165354330709,1.1399208023138165,0.2321920235956151,2.9807357282012092,0.16304706288404533,0.01027714552326598,0.18966447370273803,1.1451981668442368,0.20042028396484782,0.4676363368470652,1.6260560037731706,0.65,0.18,-0.048859105468376594,0.7761408945316234,target_scale_0.65,20460721,linear_isotropic,0.65
159,1,1,0.5561601008152209,0.05616010081522093,0.3590311325841168,0.3779527559055118,0.9593828966441671,0.10971191674787778,2.0458109126367265,0.24853743945604428,0.006171367127189372,0.11023798678635514,0.9584150187655216,0.10262566171975193,0.7001234342802904,1.2681059046931988,0.65,0.18,-0.17788110956650388,0.6471188904334961,target_scale_0.65,20460721,linear_isotropic,0.65
0,0,0,0.420097211380312,0.07990278861968801,0.254429546864293,0.2677165354330709,0.8708221065361068,0.16104784841849007,1.696429702914133,0.29656047510140715,0.011765347593060457,0.1587008605962413,0.8686865983606542,0.14040905050691038,0.4528681391372107,1.3555393824496544,0.35,0.18,-0.47613794000043075,0.0,target_scale_0.35,20460721,linear_isotropic,0.35
1,1,1,0.5802011670514297,0.0802011670514297,0.5437283814209376,0.562992125984252,1.0298255182819993,0.2150608034399276,2.648390304701869,0.22239560577067546,0.011836151853664378,0.10569520496447868,1.0365218226606938,0.10432456240164932,0.7461495737554094,1.368196143197399,0.35,0.18,0.1685537285964455,0.8435537285964455,target_scale_0.35,20460721,linear_isotropic,0.35
2,0,0,0.46557828187278555,0.03442171812721446,0.18875153680340245,0.2125984251968504,0.702597946420065,0.14647872163889059,1.9555335644307044,0.244922780377674,0.0038136773551208244,0.14297753494907722,0.7017192376365834,0.09939204315277776,0.3715725784631261,1.0107379206639515,0.35,0.18,-0.2301154684399671,0.0948845315600329,target_scale_0.35,20460721,linear_isotropic,0.35
3,0,0,0.44815598126292494,0.051844018737075066,0.26947942580823697,0.2952755905511811,0.8861166429804754,0.11180678011832942,2.1999571596647085,0.17202872816662315,0.00892205681198349,0.1394538228399287,0.8872327202454539,0.11886156548895849,0.5234934651236686,1.2347507362433248,0.35,0.18,0.14050688865368233,0.46550688865368234,target_scale_0.35,20460721,linear_isotropic,0.35
4,0,0,0.4493843431497495,0.0506156568502505,0.48499694792325393,0.5,0.9917698914689249,0.09791381007926382,1.8753191048261506,0.19027039859934852,0.00931133091626295,0.1930397650162698,0.9818472397285994,0.19376517789423706,0.2846239254459451,1.6825237797362895,0.35,0.18,-0.01961829001738873,0.30538170998261127,target_scale_0.35,20460721,linear_isotropic,0.35
5,0,0,0.4909143198819422,0.009085680118057804,0.5172074473020012,0.531496062992126,1.0175752773341749,0.18347653953742216,1.9194882915339306,0.2320978287922943,0.004671542946992265,0.18686615802096246,1.008148651409462,0.18699089585716527,0.4014054817593168,1.6847838235945694,0.35,0.18,0.15824599410338872,0.48324599410338875,target_scale_0.35,20460721,linear_isotropic,0.35
6,1,1,0.5067563826083886,0.006756382608388663,0.5456719838223777,0.562992125984252,0.6472173869347755,0.137323499652166,2.039368088203055,0.24937630595334942,0.004633846828523213,0.09351206356953701,0.6446895444503854,0.0605860659730952,0.42516767494492597,0.8317242872567967,0.35,0.18,0.13532297533137866,0.8103229753313788,target_scale_0.35,20460721,linear_isotropic,0.35
7,1,1,0.5665857236451473,0.06658572364514728,0.19536072871080043,0.2125984251968504,0.8330578898012068,0.18128464555656984,1.7851057345703443,0.16118435402167972,0.006210009098985685,0.211254341934341,0.8377764026634075,0.17271688450873837,0.28500603172633393,1.4362078878438138,0.35,0.18,0.14265902062618988,0.8176590206261899,target_scale_0.35,20460721,linear_isotropic,0.35
8,0,1,0.4869477924644702,0.01305220753552984,0.47707722909790784,0.5,0.9182646317526943,0.2135130246633811,2.001063308447881,0.2847771521057942,0.006053544839947937,0.1595178357383773,0.9068170248524047,0.13897727035146842,0.4703352980792027,1.3302269577871881,0.35,0.18,-0.1766747648858177,0.49832523511418236,target_scale_0.35,20460721,linear_isotropic,0.35
9,0,0,0.37703293520653525,0.12296706479346474,0.3089807548628395,0.3228346456692913,0.8147749122676715,0.11871867798038196,1.9539521569212055,0.26262498011516766,0.004290098026452321,0.13081055702729957,0.8122619850163304,0.10216242652771598,0.48175271912324297,1.1108777970903763,0.35,0.18,0.035670567011565575,0.3606705670115656,target_scale_0.35,20460721,linear_isotropic,0.35
10,1,1,0.7320063340599403,0.23200633405994037,0.40627764659009247,0.40551181102362205,0.8456113718838051,0.15597032390018675,1.966367411231244,0.16709883614271567,0.008313603865857343,0.19383025480405097,0.851180737599848,0.16290629914184404,0.37775633993160773,1.2933846781261182,0.35,0.18,0.32310575548973935,0.9981057554897395,target_scale_0.35,20460721,linear_isotropic,0.35
11,1,1,0.527460018223806,0.02746001822380597,0.2372402065502946,0.24015748031496062,0.7477609149848685,0.12876256028371427,2.3216966570028665,0.16177932546032603,0.008074673032280207,0.1664393843043459,0.7510350034895227,0.12505512958018916,0.435716787813865,1.1218840102485943,0.35,0.18,-0.0016894129436362867,0.6733105870563637,target_scale_0.35,20460721,linear_isotropic,0.35
12,0,0,0.49199704248571297,0.008002957514287057,0.3834479874606066,0.40551181102362205,1.0114785501388486,0.09928813482906648,2.0852116932342852,0.2889571292051187,0.00923747085507104,0.1011032246903244,1.0140613520594584,0.10381813098959874,0.7064338436472997,1.3222328528638934,0.35,0.18,0.15091076232716463,0.47591076232716467,target_scale_0.35,20460721,linear_isotropic,0.35
13,1,1,0.5226715589408882,0.022671558940888244,0.18163386056413677,0.18503937007874016,0.8164467245164515,0.1818637532744165,2.333437441586446,0.20441572131429894,0.003519229235117466,0.18065920447275402,0.820196547411767,0.14688803864012084,0.35070154930731484,1.2286368300088581,0.35,0.18,-0.16294311142926,0.51205688857074,target_scale_0.35,20460721,linear_isotropic,0.35
14,1,1,0.5858112179076214,0.08581121790762132,0.28821544342994676,0.2952755905511811,0.8549177268526313,0.17564803282930147,1.5289723173450516,0.17154032905637956,0.003331926951688728,0.11588224981761695,0.856084045298958,0.09646063162387011,0.6043846332558555,1.132858552179876,0.35,0.18,-0.035137217653727126,0.6398627823462729,target_scale_0.35,20460721,linear_isotropic,0.35
15,1,0,0.5119285079163218,0.011928507916321825,0.5219277289782696,0.531496062992126,0.6899399432448292,0.10912371798365647,2.036210958658269,0.19129603002997847,0.0031904251618370206,0.14136057292210846,0.6853268079507175,0.09572563851334104,0.34346671167743975,1.007239430110246,0.35,0.18,0.2052337566085098,0.5302337566085098,target_scale_0.35,20460721,linear_isotropic,0.35
16,0,0,0.49311283365476544,0.006887166345234591,0.41018408234743864,0.43700787401574803,0.9475636492237579,0.197644121137571,1.8566513015037087,0.25522637605737786,0.0034749506121027145,0.18596611255319906,0.9533704061840186,0.17352422272784238,0.4323610396955909,1.508274628227176,0.35,0.18,0.2999655510233661,0.624965551023366,target_scale_0.35,20460721,linear_isotropic,0.35
17,0,0,0.4765551603622994,0.023444839637700585,0.32888835340361744,0.35039370078740156,0.9011488344985844,0.19212079499594298,1.6945616765299476,0.200229952483076,0.00438884157545931,0.16135353532340538,0.8952536630595044,0.14924170096818767,0.4735701278505203,1.329438454268985,0.35,0.18,0.06240023561410023,0.38740023561410025,target_scale_0.35,20460721,linear_isotropic,0.35
18,0,0,0.4942236500000651,0.005776349999934917,0.47626253107646827,0.5,1.098129485925064,0.18720026742387888,2.2251253639082673,0.16968585811935288,0.004060317947438823,0.08583135571906651,1.102667252492935,0.09718367325021335,0.784835712689624,1.4016498307010419,0.35,0.18,0.022509807818558096,0.3475098078185581,target_scale_0.35,20460721,linear_isotropic,0.35
19,0,0,0.40703199190198475,0.09296800809801525,0.5337231274431193,0.562992125984252,0.7188665095345278,0.16577980750400986,2.698884885834786,0.20215011259884602,0.010624258985426984,0.2129495252837773,0.7172605854446795,0.14965052095604484,0.27681530623285355,1.164343088606443,0.35,0.18,-0.00565104348874054,0.3193489565112595,target_scale_0.35,20460721,linear_isotropic,0.35
20,0,0,0.39223223727448087,0.10776776272551915,0.3600336346521352,0.3779527559055118,0.9442275463296093,0.23472792997338873,2.4955997620263997,0.28115212187227423,0.008687362154398042,0.09798902691589303,0.9438687289505626,0.09434630404688364,0.6901635179432585,1.2074241196814766,0.35,0.18,0.25268238704866514,0.5776823870486651,target_scale_0.35,20460721,linear_isotropic,0.35
21,0,0,0.47189388557601347,0.02810611442398655,0.5230245463857195,0.531496062992126,0.9506799718525851,0.06842278134442165,2.1946907198876735,0.250509652083435,0.009735846262898785,0.10710334924541648,0.94625644071106,0.10279396713386524,0.6788356878172715,1.2678252037838043,0.35,0.18,-0.3233713156874571,0.0016286843125429273,target_scale_0.35,20460721,linear_isotropic,0.35
22,1,1,0.7905380558077015,0.29053805580770153,0.44130946201436144,0.468503937007874,0.9564722825226281,0.1609980883767117,1.8509857571927628,0.2348945305789938,0.0076325981724056835,0.1127676054342889,0.9499759895926007,0.10403441163556452,0.6475915532494082,1.251005183461894,0.35,0.18,-0.19646064680444003,0.47853935319556,target_scale_0.35,20460721,linear_isotropic,0.35
23,1,1,0.6932891064812133,0.1932891064812133,0.19003636732597695,0.2125984251968504,0.9162228341697584,0.12941321942474995,2.9174433505080275,0.23285384126492903,0.010744727135732707,0.2000224838608028,0.9233521453870343,0.16934934549337413,0.5236711172130778,1.4500510447397217,0.35,0.18,0.04974425752843729,0.7247442575284373,target_scale_0.35,20460721,linear_isotropic,0.35
24,1,1,0.8315387465930726,0.3315387465930726,0.5421006888059952,0.562992125984252,0.7410104056643201,0.1231144359424125,2.93317190154586,0.1834535151959153,0.008392023949501181,0.09891976945801635,0.7430677418941596,0.07439052887334448,0.5053086336841334,0.9395420878882025,0.35,0.18,0.13005556938467938,0.8050555693846795,target_scale_0.35,20460721,linear_isotropic,0.35
25,1,0,0.5255745759009793,0.025574575900979384,0.39801718731714963,0.40551181102362205,0.9385729628352355,0.22164128821184081,2.341562558492502,0.279027329105484,0.00860301627977519,0.15300377191299142,0.9487151323609508,0.13600942405418331,0.5901705194786878,1.3209644232718443,0.35,0.18,0.08965429586561385,0.41465429586561386,target_scale_0.35,20460721,linear_isotropic,0.35
26,0,1,0.49050838026675564,0.00949161973324435,0.2194578123481259,0.24015748031496062,1.0401737035817216,0.06949457430794151,2.163267393158285,0.24540037640543938,0.0036330894503469966,0.15318994999192478,1.0356540004362902,0.1571254415592337,0.649364939570847,1.4847934685056488,0.35,0.18,0.27673549977012046,0.9517354997701205,target_scale_0.35,20460721,linear_isotropic,0.35
27,0,0,0.4879829026153265,0.01201709738467349,0.37541321425056784,0.3779527559055118,0.7088196429088498,0.11699349529890433,2.4177496272128725,0.229542930671477,0.006836509789710021,0.11992613559928408,0.7047786658531209,0.08759668645483829,0.3901501301307521,0.9635437917606076,0.35,0.18,-0.034512148994824646,0.2904878510051754,target_scale_0.35,20460721,linear_isotropic,0.35
28,0,1,0.49425519843362564,0.005744801566374374,0.23247039011254517,0.24015748031496062,0.7624489811500589,0.06054345578212528,1.7787403664624872,0.1912213366364306,0.006513246234048599,0.19824236297751757,0.7736489176279647,0.15071129624598603,0.31626821328723437,1.2297886267432345,0.35,0.18,0.02268105505483788,0.6976810550548379,target_scale_0.35,20460721,linear_isotropic,0.35
29,1,1,0.5196239638450975,0.01962396384509751,0.3309201923150128,0.35039370078740156,0.90025297668899,0.20288423566962185,2.427975071117965,0.20120459412918545,0.008869717839299091,0.0953481513323745,0.9052044011029377,0.08261562365869247,0.7012986855330026,1.1758434539602847,0.35,0.18,-0.09098439045270809,0.5840156095472919,target_scale_0.35,20460721,linear_isotropic,0.35
30,1,0,0.5058524986178548,0.005852498617854762,0.18231669699253192,0.18503937007874016,1.0960303884296305,0.212087426038066,2.0296048288743935,0.16203386747143372,0.004061745894447951,0.20852330362403204,1.1039147068334594,0.24433501301863783,0.3998360458567715,1.7503665372257093,0.35,0.18,-7.592737473259404e-05,0.3249240726252674,target_scale_0.35,20460721,linear_isotropic,0.35
31,0,0,0.41665464688891074,0.08334535311108926,0.3424402789042996,0.35039370078740156,0.6641198678414899,0.10646119238188338,2.2883931780437106,0.16690621846934187,0.004861495910799882,0.1984718543387186,0.6671925974474796,0.13891668124472387,0.2973267622541677,1.1024257837102196,0.35,0.18,0.03267923860353793,0.35767923860353795,target_scale_0.35,20460721,linear_isotropic,0.35
32,0,0,0.39474116749650756,0.10525883250349247,0.4063057170187291,0.40551181102362205,1.0373479999886506,0.07048939121922543,1.963972495185626,0.15791819696879086,0.006619790347117072,0.1922671249663594,1.0542862817054284,0.20429015643096143,0.38522496069799994,1.6582492551480217,0.35,0.18,-0.0921894792791868,0.2328105207208132,target_scale_0.35,20460721,linear_isotropic,0.35
33,0,0,0.4893009170708335,0.010699082929166515,0.3741884787851285,0.3779527559055118,1.112424258776303,0.18041816726401277,1.7033606211186978,0.25253632598804054,0.010564663905826287,0.195106929605748,1.1135053518817066,0.2201354540059156,0.5457257657347524,1.9884472472215433,0.35,0.18,-0.0012880540180471248,0.3237119459819529,target_scale_0.35,20460721,linear_isotropic,0.35
34,0,0,0.27108096179891394,0.22891903820108606,0.3489364970027785,0.35039370078740156,0.6194120022341854,0.12415515228507192,2.7591228002693313,0.28475761819619594,0.008247632145056454,0.21263681246641325,0.6165894816771559,0.1362741599810837,0.23282385817703707,1.036625291030533,0.35,0.18,0.21450715382521787,0.5395071538252179,target_scale_0.35,20460721,linear_isotropic,0.35
35,1,1,0.5402969246567785,0.04029692465677847,0.531139494713498,0.531496062992126,1.1236815723223263,0.06098916768564775,1.5141453175800696,0.2867928846397385,0.01099951800505546,0.10963409076672828,1.1213686387816078,0.12394893900010259,0.6876078604823512,1.4677327157590294,0.35,0.18,0.16018324535666728,0.8351832453566673,target_scale_0.35,20460721,linear_isotropic,0.35
36,0,0,0.4673955108586842,0.0326044891413158,0.24093095684818144,0.2677165354330709,1.0217162573612726,0.23515655333448693,2.8032401580711896,0.17320099786316037,0.0030901233091992666,0.12430039243659263,1.0248153325589173,0.13018980015377624,0.634504984086037,1.429327570990537,0.35,0.18,-0.17915162693177603,0.14584837306822399,target_scale_0.35,20460721,linear_isotropic,0.35
37,0,1,0.47283116167238387,0.027168838327616116,0.3985355332531041,0.40551181102362205,0.6561989492420901,0.06899373716010272,2.036020181955599,0.21415265017552546,0.005795081819472577,0.16665693094557094,0.6548052502128306,0.10482634414721517,0.3641094497440859,0.9910609287767937,0.35,0.18,-0.05112139521338683,0.6238786047866132,target_scale_0.35,20460721,linear_isotropic,0.35
38,1,1,0.6871724298490749,0.18717242984907495,0.3997617168159781,0.40551181102362205,1.1024152824602438,0.1660008930816384,2.4770391791082456,0.1874481362961611,0.009728290372614527,0.10085786015956859,1.0994141799541781,0.1109089428538554,0.8134049347027555,1.4231502540414585,0.35,0.18,0.12039642481651651,0.7953964248165165,target_scale_0.35,20460721,linear_isotropic,0.35
39,1,1,0.5477882919222938,0.047788291922293884,0.2569565036551009,0.2677165354330709,0.8948343091143913,0.15492505244714364,2.018439780563592,0.2003390899693784,0.003093183943485668,0.11624369883959126,0.893635259728226,0.107666633253083,0.530831639715551,1.2000190998583755,0.35,0.18,0.22467871279876087,0.8996787127987609,target_scale_0.35,20460721,linear_isotropic,0.35
40,0,0,0.4550055536952889,0.0449944463047111,0.28184996688283226,0.2952755905511811,0.6204224017503992,0.17196744705133038,1.8952676094104794,0.23506709249420277,0.008460426984275835,0.11503372039621426,0.6173903168240255,0.07247282934664889,0.3913431244454303,0.8055597501361017,0.35,0.18,-0.04466385651966837,0.28033614348033165,target_scale_0.35,20460721,linear_isotropic,0.35
41,1,1,0.548270225064099,0.04827022506409895,0.48346413130799565,0.5,1.1026812174453435,0.20193116604564826,2.5542121349988314,0.2774917120756263,0.006324946386007493,0.11115590983231774,1.092871361154162,0.12185833462019237,0.6751319537138573,1.5145339731874092,0.35,0.18,-0.05856333926500666,0.6164366607349934,target_scale_0.35,20460721,linear_isotropic,0.35
42,1,1,0.5387125831088506,0.03871258310885065,0.43967920143520023,0.468503937007874,0.6466768694175171,0.23137955869649962,2.741887163032617,0.23524114807134797,0.0076212001095097345,0.15993215808329503,0.6397708317905164,0.1026718026167005,0.2619472867176671,0.9193968123683735,0.35,0.18,0.07144307695755572,0.7464430769575557,target_scale_0.35,20460721,linear_isotropic,0.35
43,1,0,0.5162287897596561,0.016228789759656144,0.19795691813229174,0.2125984251968504,1.0991307520499198,0.1890112516719748,2.9851728869893788,0.18668968581407827,0.009665827188482991,0.11242291152768857,1.0976507802764668,0.1256368579940074,0.7256634095026834,1.589266767796971,0.35,0.18,-0.47162104624927126,0.0,target_scale_0.35,20460721,linear_isotropic,0.35
44,0,0,0.491605604012256,0.008394395987743993,0.5184493523385201,0.531496062992126,0.9110004813504349,0.22239969675507132,1.7723458616156722,0.28286263936994177,0.004366054288999361,0.1866360663429508,0.9046843059310283,0.17128729654137795,0.39136738243951574,1.3964285948564163,0.35,0.18,0.3002381439672696,0.6252381439672696,target_scale_0.35,20460721,linear_isotropic,0.35
45,0,0,0.3611485191527536,0.13885148084724638,0.5367713636791909,0.562992125984252,0.9452682375668615,0.06604843957370649,1.8193996587273276,0.2633737375422664,0.0070857083549222865,0.14260473480475394,0.9353408427700949,0.12894575421284535,0.5004238281978313,1.3613348753145307,0.35,0.18,0.03301210528388271,0.3580121052838827,target_scale_0.35,20460721,linear_isotropic,0.35
46,1,0,0.5051811621959431,0.005181162195943068,0.4323761531699435,0.43700787401574803,0.8022602174202892,0.19686243117114852,1.8065671771203133,0.2772578724096959,0.003283071156534813,0.1528529322169485,0.8061059269720708,0.12625944654734678,0.3858761153613623,1.2448230400960552,0.35,0.18,0.07780157609597903,0.40280157609597905,target_scale_0.35,20460721,linear_isotropic,0.35
47,1,1,0.5054323506805892,0.005432350680589271,0.358996454320502,0.3779527559055118,0.8692399712987902,0.07223124333456596,2.231726189804492,0.154439893799544,0.011967317263954513,0.1498551934888258,0.8777986985562144,0.13263650389577578,0.5004699914882865,1.2793352715166937,0.35,0.18,-0.0030537470341456432,0.6719462529658544,target_scale_0.35,20460721,linear_isotropic,0.35
48,0,0,0.4666310495825863,0.0333689504174137,0.2201336044531655,0.24015748031496062,0.6437106076459832,0.10535232542000848,2.694968398935923,0.20931094644830986,0.010949247488914005,0.20847247401147173,0.6371680055855751,0.13458500698812362,0.1930364500516475,1.055400993241248,0.35,0.18,-0.04306931153846942,0.2819306884615306,target_scale_0.35,20460721,linear_isotropic,0.35
49,0,0,0.18064353943670403,0.319356460563296,0.25261735991832446,0.2677165354330709,0.6088460806198832,0.14167408826873085,2.3853617926461377,0.15911575834101518,0.003327140783676509,0.13997798048312515,0.6079748704727942,0.08580272141004369,0.2916441359919026,0.8737069516408584,0.35,0.18,-0.12596194170499897,0.19903805829500104,target_scale_0.35,20460721,linear_isotropic,0.35
50,0,0,0.4730540961149888,0.026945903885011207,0.2881267993971319,0.2952755905511811,0.8583981350311543,0.1348411479580409,2.8205261020377064,0.19832596286600174,0.006073723954704308,0.217236857414145,0.8547899542942372,0.1768433031476897,0.3952739071673362,1.4292472556909246,0.35,0.18,0.006755615997711649,0.33175561599771164,target_scale_0.35,20460721,linear_isotropic,0.35
51,0,0,0.434618971820738,0.06538102817926199,0.35842593690937175,0.3779527559055118,0.6493116689912097,0.14863148815790783,2.7457912210616064,0.16713223483831074,0.007475955665466389,0.21583751494461229,0.651658286156802,0.13865445229854903,0.22172047253093916,1.0650152686913277,0.35,0.18,-0.14547995755477333,0.17952004244522668,target_scale_0.35,20460721,linear_isotropic,0.35
52,1,0,0.5455416777838574,0.045541677783857384,0.3320638690970146,0.35039370078740156,0.8471570031587295,0.13166797926153945,1.722913388407777,0.25001583051684734,0.007419139696583383,0.16013300079584392,0.8370868598209971,0.13643035511313073,0.3779693656298123,1.211923394318593,0.35,0.18,0.062280001804492585,0.3872800018044926,target_scale_0.35,20460721,linear_isotropic,0.35
53,0,0,0.49317126380106313,0.006828736198936862,0.36814668881445206,0.3779527559055118,0.6482779738724231,0.187199253586169,2.042083960729983,0.16597333664855612,0.0069366005552101645,0.20263789620086228,0.6517427440167486,0.12493799675457652,0.2623901307692878,1.0050414870684596,0.35,0.18,-0.001951119721892507,0.3230488802781075,target_scale_0.35,20460721,linear_isotropic,0.35
54,1,1,0.5198312698293277,0.019831269829327654,0.21662333408519907,0.24015748031496062,0.9033055076074519,0.1536152388164147,2.9677011158404722,0.1541758829860326,0.006738672645409413,0.11491207222860278,0.9056483316980949,0.10158774839355754,0.6103027406671437,1.2398782978193434,0.35,0.18,-0.20823013273787405,0.466769867262126,target_scale_0.35,20460721,linear_isotropic,0.35
55,1,0,0.5059124479018637,0.005912447901863761,0.5292857029412525,0.531496062992126,0.7768725481103809,0.2220417185820486,2.4809690690866946,0.2983618758641655,0.011270814828811985,0.18938380753436057,0.7717375812822403,0.14437479467817885,0.37108206757827045,1.1546785892815956,0.35,0.18,-0.3722074019810053,0.0,target_scale_0.35,20460721,linear_isotropic,0.35
56,1,1,0.7422600654279448,0.2422600654279447,0.22386107385350423,0.24015748031496062,0.8909348614723329,0.1594891188724485,1.722383945192885,0.2920485474932928,0.00791911988101238,0.09430892469225484,0.8894884432444858,0.08381952841216755,0.6503298718568394,1.113881600235538,0.35,0.18,0.033588791789373414,0.7085887917893735,target_scale_0.35,20460721,linear_isotropic,0.35
57,0,1,0.48851109114791336,0.011488908852086616,0.21369471369418758,0.24015748031496062,0.6119328283335802,0.1832572317141233,2.9381974218080087,0.276283930422681,0.010178973535134788,0.21899395475163752,0.6157103318765985,0.13623143606452726,0.23136297020362337,1.1427411139073167,0.35,0.18,0.03752630777746005,0.7125263077774601,target_scale_0.35,20460721,linear_isotropic,0.35
58,0,0,0.48969222855236777,0.01030777144763224,0.3132330998705364,0.3228346456692913,0.9874690725002705,0.06009141948056032,2.821292823561539,0.24535886818305808,0.00914516443407785,0.1926161951325705,0.985557028405989,0.1941455559659081,0.48673791289232243,1.625930382186997,0.35,0.18,-0.1776198128206406,0.1473801871793594,target_scale_0.35,20460721,linear_isotropic,0.35
59,0,0,0.45421718596155897,0.04578281403844105,0.3674683601279458,0.3779527559055118,0.994910716118265,0.15197117808984173,2.54329763977097,0.19766817371603895,0.007248063121451831,0.1255480852064221,0.9917873646735675,0.1270412042784464,0.5881151513902384,1.3460707091137454,0.35,0.18,-0.04862343684084853,0.2763765631591515,target_scale_0.35,20460721,linear_isotropic,0.35
60,0,1,0.4809185024257938,0.019081497574206203,0.31184892437885314,0.3228346456692913,0.7827249725801134,0.06888518141942715,1.809066501682688,0.16042899467263325,0.007624512528223929,0.1763158436880241,0.7886686618997035,0.133944429211231,0.3680994052531132,1.1662160154210064,0.35,0.18,-0.04662192035210939,0.6283780796478906,target_scale_0.35,20460721,linear_isotropic,0.35
61,0,1,0.40831280934461484,0.09168719065538518,0.5438685688128085,0.562992125984252,1.0507451379884987,0.12001334923570484,2.2248973334121445,0.21344461792569006,0.006807480109460905,0.12888154377053934,1.0543840440324017,0.14308544305260182,0.590820027775315,1.4957500986817966,0.35,0.18,0.033435604437670643,0.7084356044376707,target_scale_0.35,20460721,linear_isotropic,0.35
62,1,1,0.5644347762071924,0.06443477620719246,0.5281152297055984,0.531496062992126,0.8352056928683464,0.07974372641013633,2.4034502555080195,0.20779893076825456,0.00505260843003629,0.124509589777295,0.8317506842508536,0.10103625012934074,0.49733310119581625,1.1436098125740979,0.35,0.18,0.10369340815577711,0.7786934081557771,target_scale_0.35,20460721,linear_isotropic,0.35
63,0,1,0.4728907908357427,0.027109209164257273,0.5057785918326422,0.531496062992126,1.0007153706731033,0.08611662153130603,2.0637709548548644,0.19740702595431966,0.006233918704002178,0.1623032449526643,0.999639801061615,0.15989023033008018,0.42871231863432385,1.5365689292942504,0.35,0.18,-0.28051686563627815,0.3944831343637219,target_scale_0.35,20460721,linear_isotropic,0.35
64,1,0,0.5103395302952671,0.010339530295267081,0.46723892171456516,0.468503937007874,0.820405823478635,0.2263116970439078,2.7754926742718244,0.19564213899653832,0.005516960899046925,0.1457827886462844,0.8274151973839486,0.11723728660192197,0.4262936950945718,1.2666073843350576,0.35,0.18,-0.09452988227984674,0.23047011772015327,target_scale_0.35,20460721,linear_isotropic,0.35
